uuid,severity,country,length,speed,city,street,type,line.0.x,line.0.y,pubMillis,fecha_subida
1158426582,5,CI,701,3.036111111111111,Santiago,Rafael Sotomayor,NONE,-70.673962,-33.433362,1745131600956,2025-04-20T06:48:55.769892
52586232,5,CI,167,0,Cerro Navia,Vicuña Rozas,NONE,-70.723618,-33.433401,1742372674163,2025-04-20T06:48:55.769892
620765146,5,CI,174,0,Maipú,Aves del Paraíso,NONE,-70.750208,-33.471579,1744949259688,2025-04-20T06:48:55.769892
1205063688,5,CI,50,0,Cerro Navia,Vicuña Rozas,NONE,-70.727491,-33.432637,1744166300438,2025-04-20T06:48:55.769892
573919470,5,CI,27,0,Maipú,Longitudinal,NONE,-70.748302,-33.471446,1743691103065,2025-04-20T06:48:55.769892
573584620,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748175,-33.470678,1743691023343,2025-04-20T06:48:55.769892
573880552,5,CI,26,0,Maipú,Longitudinal,NONE,-70.748721,-33.473796,1743691103074,2025-04-20T06:48:55.769892
573704942,5,CI,28,0,Maipú,Longitudinal,NONE,-70.748497,-33.472527,1743691023643,2025-04-20T06:48:55.769892
1158095066,5,CI,326,1.9972222222222222,Santiago,Salvador Sanfuentes,NONE,-70.673381,-33.45132,1745131021477,2025-04-20T06:48:55.769892
573584622,5,CI,30,0,Maipú,Longitudinal,NONE,-70.748175,-33.470678,1743691023343,2025-04-20T06:48:55.769892
573704940,5,CI,28,0,Maipú,Longitudinal,NONE,-70.74845,-33.472275,1743691023642,2025-04-20T06:48:55.769892
775497958,5,CI,149,0,Pudahuel,Puerto Madero,NONE,-70.781418,-33.450795,1744904623045,2025-04-20T06:48:55.769892
1158390762,5,CI,594,3.3333333333333335,Estación Central,Av. 5 de Abril lateral,NONE,-70.696041,-33.460667,1745131529356,2025-04-20T06:48:55.769892
573938900,5,CI,16,0,Maipú,Longitudinal,NONE,-70.748132,-33.470415,1743691103027,2025-04-20T06:48:55.769892
620800740,5,CI,126,0,Maipú,Aves del Paraíso,NONE,-70.747,-33.471834,1744949259624,2025-04-20T06:48:55.769892
573701078,5,CI,29,0,Maipú,Longitudinal,NONE,-70.748497,-33.472527,1743691023649,2025-04-20T06:48:55.769892
1317246314,5,CI,125,0,Pudahuel,Acceso Autopista Américo Vespucio > Ruta 68 / Las Condes,NONE,-70.773923,-33.450178,1744099245148,2025-04-20T06:48:55.769892
573658330,5,CI,34,0,Maipú,Longitudinal,NONE,-70.748401,-33.472017,1743691023156,2025-04-20T06:48:55.769892
573646786,5,CI,27,0,Maipú,Longitudinal,NONE,-70.748263,-33.471201,1743691023199,2025-04-20T06:48:55.769892
579876196,5,CI,69,0,Cerro Navia,Vicuña Rozas,NONE,-70.722512,-33.43366,1737348423192,2025-04-20T06:48:55.769892
620833780,5,CI,174,0,Maipú,Aves del Paraíso,NONE,-70.748344,-33.471714,1744949260700,2025-04-20T06:48:55.769892
25213560,5,CI,53,0,Cerro Navia,Vicuña Rozas,NONE,-70.723054,-33.433525,1741074307930,2025-04-20T06:48:55.769892
1683603106,5,CI,54,0,Cerro Navia,Vicuña Rozas,NONE,-70.723618,-33.433401,1743132478953,2025-04-20T06:48:55.769892
620584198,5,CI,49,0,Maipú,Av. Hugo Bravo,NONE,-70.748337,-33.474733,1744948958930,2025-04-20T06:48:55.769892
1205048878,5,CI,68,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790116,-33.44144,1744166300304,2025-04-20T06:48:55.769892
620765182,5,CI,39,0,Maipú,Longitudinal,NONE,-70.748857,-33.474694,1744949260349,2025-04-20T06:48:55.769892
16051978,5,CI,92,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790182,-33.442051,1743567282357,2025-04-20T06:48:55.769892
87716548,5,CI,66,0,Maipú,Av. Hugo Bravo,NONE,-70.756185,-33.474176,1744553001762,2025-04-20T06:48:55.769892
1158390762,5,CI,594,3.3333333333333335,Estación Central,Av. 5 de Abril lateral,NONE,-70.696041,-33.460667,1745131529356,2025-04-20T06:48:59.281993
1158397886,5,CI,406,2.5944444444444446,Santiago,Chacabuco,NONE,-70.679038,-33.437326,1745131529180,2025-04-20T06:48:59.281993
1158445370,5,CI,333,1.5416666666666667,Santiago,Claudio Gay,NONE,-70.668778,-33.45599,1745131601083,2025-04-20T06:48:59.281993
1158426582,5,CI,701,3.036111111111111,Santiago,Rafael Sotomayor,NONE,-70.673962,-33.433362,1745131600956,2025-04-20T06:48:59.281993
1158283202,5,CI,270,2.0416666666666665,Santiago,Vergara,NONE,-70.661449,-33.45336,1745131385534,2025-04-20T06:48:59.281993
140856638,5,CI,131,0,Santiago,Salvador Sanfuentes,NONE,-70.675228,-33.451757,1744745456871,2025-04-20T06:48:59.281993
1158095066,5,CI,326,1.9972222222222222,Santiago,Salvador Sanfuentes,NONE,-70.673381,-33.45132,1745131021477,2025-04-20T06:48:59.281993
1316626310,5,CI,54,0,Providencia,General Bustamante,NONE,-70.632905,-33.437466,1744098950611,2025-04-20T06:49:02.881064
1781290818,5,CI,23,0,Providencia,,NONE,-70.634416,-33.436673,1736849765253,2025-04-20T06:49:02.881064
1316572374,5,CI,62,0,Providencia,Merced,NONE,-70.634662,-33.436627,1744098951913,2025-04-20T06:49:02.881064
154662264,5,CI,90,0,Providencia,Ramón Carnicer,NONE,-70.634222,-33.437236,1742413081480,2025-04-20T06:49:02.881064
1316626310,5,CI,54,0,Providencia,General Bustamante,NONE,-70.632905,-33.437466,1744098950611,2025-04-20T06:49:06.082275
1158028714,5,CI,157,1.1194444444444445,Independencia,Las Enredaderas,NONE,-70.668271,-33.406149,1745130950625,2025-04-20T06:49:06.082275
1781290818,5,CI,23,0,Providencia,,NONE,-70.634416,-33.436673,1736849765253,2025-04-20T06:49:06.082275
1316572374,5,CI,62,0,Providencia,Merced,NONE,-70.634662,-33.436627,1744098951913,2025-04-20T06:49:06.082275
154662264,5,CI,90,0,Providencia,Ramón Carnicer,NONE,-70.634222,-33.437236,1742413081480,2025-04-20T06:49:06.082275
65336358,5,CI,48,0,Conchalí,Av. Independencia,NONE,-70.672368,-33.395135,1744532831166,2025-04-20T06:49:09.509755
114926170,5,CI,119,0,Conchalí,Av. Independencia,NONE,-70.670678,-33.397087,1743491998515,2025-04-20T06:49:09.509755
1316851966,5,CI,19,0,La Reina,Romeo Salinas (Pista Izquierda),NONE,-70.57433,-33.438205,1744099079466,2025-04-20T06:49:09.509755
256410702,5,CI,74,0,Conchalí,Av. Independencia,NONE,-70.673132,-33.394031,1739932708038,2025-04-20T06:49:09.509755
1240361062,5,CI,9,0,Conchalí,Av. Independencia,NONE,-70.67584,-33.389988,1739279509915,2025-04-20T06:49:09.509755
603395454,5,CI,23,0,Conchalí,Bartolomé Mandujano,NONE,-70.670914,-33.397073,1741383756200,2025-04-20T06:49:09.509755
153679650,5,CI,66,0,Conchalí,Av. Independencia,NONE,-70.671848,-33.395803,1743507732474,2025-04-20T06:49:09.509755
153207978,5,CI,69,0,Conchalí,Av. Independencia,NONE,-70.680889,-33.384003,1742290463622,2025-04-20T06:49:09.509755
1205045020,5,CI,54,0,Conchalí,Av. Independencia,NONE,-70.675776,-33.390051,1744166301972,2025-04-20T06:49:09.509755
154662264,5,CI,90,0,Providencia,Ramón Carnicer,NONE,-70.634222,-33.437236,1742413081480,2025-04-20T06:49:09.509755
1183236502,5,CI,89,0,Conchalí,Av. Fermín Vivaceta,NONE,-70.679925,-33.385238,1744027377550,2025-04-20T06:49:09.509755
65336368,5,CI,59,0,Conchalí,Av. Independencia,NONE,-70.674506,-33.391795,1744532831288,2025-04-20T06:49:09.509755
675973022,5,CI,86,0,Conchalí,Av. Independencia,NONE,-70.677877,-33.388526,1740019685944,2025-04-20T06:49:09.509755
745251774,5,CI,36,0,Conchalí,Av. Independencia,NONE,-70.680456,-33.384504,1737451031031,2025-04-20T06:49:09.509755
675902300,5,CI,12,0,Conchalí,,NONE,-70.68079,-33.383938,1743734073788,2025-04-20T06:49:09.509755
114945408,5,CI,190,0,Conchalí,Negrete,NONE,-70.671402,-33.396267,1743491997648,2025-04-20T06:49:09.509755
1158357330,5,CI,307,2.2694444444444444,Vitacura,Los Laureles,NONE,-70.589735,-33.403025,1745131457238,2025-04-20T06:49:09.509755
653291370,5,CI,30,0,Conchalí,Av. Independencia,NONE,-70.672108,-33.395502,1743720389536,2025-04-20T06:49:09.509755
1158470486,5,CI,171,0.9444444444444444,Providencia,Av. Francisco Bilbao,NONE,-70.613755,-33.439012,1745131673562,2025-04-20T06:49:09.509755
1158426582,5,CI,701,3.0527777777777776,Santiago,Rafael Sotomayor,NONE,-70.673962,-33.433362,1745131600956,2025-04-20T06:49:09.509755
1158445392,5,CI,367,1.738888888888889,Las Condes,Flor de Azucena,NONE,-70.574343,-33.407224,1745131601123,2025-04-20T06:49:09.509755
658634076,5,CI,21,0,Ñuñoa,Romeo Salinas,NONE,-70.574344,-33.438035,1744857255074,2025-04-20T06:49:09.509755
1158357332,5,CI,2066,10.966666666666667,Las Condes,Autopista Vespucio Oriente,NONE,-70.583777,-33.416097,1745131457287,2025-04-20T06:49:09.509755
1224463258,5,CI,71,0,Conchalí,Av. Independencia,NONE,-70.673901,-33.392826,1743043368272,2025-04-20T06:49:09.509755
153195776,5,CI,68,0,Conchalí,Av. Independencia,NONE,-70.672736,-33.394605,1743507581732,2025-04-20T06:49:09.509755
153107394,5,CI,60,0,Conchalí,Av. Fermín Vivaceta,NONE,-70.680232,-33.384766,1742290397209,2025-04-20T06:49:09.509755
98371774,5,CI,56,0,Providencia,Av. Vitacura > Oriente,NONE,-70.604637,-33.417704,1743487183434,2025-04-20T06:49:09.509755
1316750744,5,CI,43,0,Conchalí,Av. Independencia,NONE,-70.675448,-33.390448,1744099016049,2025-04-20T06:49:09.509755
115310330,5,CI,19,0,Conchalí,Av. Independencia,NONE,-70.670756,-33.396926,1743492127523,2025-04-20T06:49:09.509755
1205052662,5,CI,28,0,Ñuñoa,Romeo Salinas,NONE,-70.574362,-33.437786,1744166300455,2025-04-20T06:49:09.509755
1248400846,5,CI,95,0,Conchalí,Av. Independencia,NONE,-70.671402,-33.396267,1741798465774,2025-04-20T06:49:09.509755
1224403346,5,CI,69,0,Conchalí,Av. Independencia,NONE,-70.674236,-33.392276,1743043290433,2025-04-20T06:49:09.509755
1158028714,5,CI,157,1.1222222222222222,Independencia,Las Enredaderas,NONE,-70.668271,-33.406149,1745130950625,2025-04-20T06:49:09.509755
675925092,5,CI,12,0,Conchalí,,NONE,-70.680889,-33.384003,1743734073965,2025-04-20T06:49:09.509755
1781290818,5,CI,23,0,Providencia,,NONE,-70.634416,-33.436673,1736849765253,2025-04-20T06:49:09.509755
1316572374,5,CI,62,0,Providencia,Merced,NONE,-70.634662,-33.436627,1744098951913,2025-04-20T06:49:09.509755
1150514722,5,CI,165,0,Conchalí,Av. Independencia,NONE,-70.677101,-33.388947,1745116415778,2025-04-20T06:49:09.509755
1158477886,5,CI,220,1.3333333333333333,Conchalí,Puntiagudo,NONE,-70.675402,-33.380626,1745131674148,2025-04-20T06:49:09.509755
53276510,5,CI,56,0,Conchalí,Av. Independencia,NONE,-70.674781,-33.391343,1744511375375,2025-04-20T06:49:09.509755
1160248530,5,CI,11,0,Conchalí,Av. Independencia,NONE,-70.671918,-33.395719,1742885524587,2025-04-20T06:49:09.509755
1316996746,5,CI,22,0,Conchalí,Bartolomé Mandujano,NONE,-70.670914,-33.397073,1744099143719,2025-04-20T06:49:09.509755
1158397886,5,CI,406,2.5944444444444446,Santiago,Chacabuco,NONE,-70.679038,-33.437326,1745131529180,2025-04-20T06:49:09.509755
1317436208,5,CI,42,0,Conchalí,Av. Independencia,NONE,-70.674989,-33.391008,1744099368114,2025-04-20T06:49:09.509755
1316840714,5,CI,80,0,Conchalí,Av. Independencia,NONE,-70.673548,-33.393395,1744099080609,2025-04-20T06:49:09.509755
1159453164,5,CI,32,0,Conchalí,Av. Independencia,NONE,-70.675194,-33.390777,1742885263900,2025-04-20T06:49:09.509755
1316626310,5,CI,54,0,Providencia,General Bustamante,NONE,-70.632905,-33.437466,1744098950611,2025-04-20T06:49:09.509755
1158429996,5,CI,172,1.2722222222222221,La Cisterna,Ignacio Echeverría,NONE,-70.653155,-33.534034,1745131600936,2025-04-20T06:49:12.547597
1158392616,5,CI,170,1.3305555555555555,El Bosque,Capitán Ávalos,NONE,-70.669847,-33.550933,1745131600534,2025-04-20T06:49:12.547597
624502876,5,CI,149,0,La Cisterna,Av. Ossa,NONE,-70.663019,-33.539187,1744954752087,2025-04-20T06:49:12.547597
214837654,5,CI,125,0,La Cisterna,Ernesto Riquelme,NONE,-70.667899,-33.545833,1744790401310,2025-04-20T06:49:12.547597
624494848,5,CI,149,0,La Cisterna,Av. Ossa,NONE,-70.664578,-33.538877,1744954751523,2025-04-20T06:49:12.547597
1158440738,5,CI,1222,4.861111111111111,San Ramón,Bolivia,NONE,-70.650542,-33.537687,1745131746205,2025-04-20T06:49:12.547597
1074367240,5,CI,55,0,Renca,Vicuña Mackenna,NONE,-70.745639,-33.406205,1737644649234,2025-04-20T06:49:18.099818
1641266002,5,CI,92,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.789916,-33.442797,1741987226230,2025-04-20T06:49:18.099818
1640814734,5,CI,119,0,Pudahuel,Av. San Pablo,NONE,-70.788678,-33.443053,1743231466820,2025-04-20T06:49:18.099818
774072992,5,CI,162,0,Pudahuel,Salida a Vespucio Norte Express > La Florida / 5 Sur / Maipú,NONE,-70.777797,-33.447429,1744904380950,2025-04-20T06:49:18.099818
1640844874,5,CI,148,0,Pudahuel,Av. San Pablo,NONE,-70.784164,-33.443728,1740597189290,2025-04-20T06:49:18.099818
1205036828,5,CI,41,0,Renca,Olimpo,NONE,-70.744097,-33.406021,1744166299387,2025-04-20T06:49:18.099818
775403814,5,CI,129,0,Pudahuel,Puerto Madero,NONE,-70.781418,-33.450795,1744904623334,2025-04-20T06:49:18.099818
114883910,5,CI,10,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790036,-33.44138,1743491997739,2025-04-20T06:49:18.099818
775497958,5,CI,149,0,Pudahuel,Puerto Madero,NONE,-70.781418,-33.450795,1744904623045,2025-04-20T06:49:18.099818
1248208838,5,CI,10,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790116,-33.44144,1741798460399,2025-04-20T06:49:18.099818
1316622360,5,CI,427,0,Pudahuel,Av. San Pablo,NONE,-70.788678,-33.443053,1744098950920,2025-04-20T06:49:18.099818
775455248,5,CI,149,0,Pudahuel,Puerto Madero,NONE,-70.783012,-33.450674,1744904622452,2025-04-20T06:49:18.099818
1317246314,5,CI,125,0,Pudahuel,Acceso Autopista Américo Vespucio > Ruta 68 / Las Condes,NONE,-70.773923,-33.450178,1744099245148,2025-04-20T06:49:18.099818
1160021326,5,CI,53,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.789626,-33.441051,1742885459215,2025-04-20T06:49:18.099818
774944026,5,CI,101,0,Pudahuel,Puerto Madero,NONE,-70.777215,-33.44786,1744904541564,2025-04-20T06:49:18.099818
1812367980,5,CI,148,0,Pudahuel,Av. San Pablo,NONE,-70.782577,-33.443804,1744442647688,2025-04-20T06:49:18.099818
16089990,5,CI,65,0,Pudahuel,Salida Depósito Express Pudahuel,NONE,-70.790242,-33.443219,1743567282221,2025-04-20T06:49:18.099818
1158451192,5,CI,152,0.6388888888888888,Batuco,Ecuador,NONE,-70.806737,-33.225142,1745131673678,2025-04-20T06:49:18.099818
1159657512,5,CI,55,0,Renca,Vicuña Mackenna,NONE,-70.74555,-33.405715,1742885329271,2025-04-20T06:49:18.099818
775455246,5,CI,96,0,Pudahuel,Puerto Madero,NONE,-70.783012,-33.450674,1744904622452,2025-04-20T06:49:18.099818
1159434092,5,CI,53,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790036,-33.44138,1742885264123,2025-04-20T06:49:18.099818
1640775094,5,CI,427,0,Pudahuel,Av. San Pablo,NONE,-70.784164,-33.443728,1740597187722,2025-04-20T06:49:18.099818
1158180788,5,CI,1138,1.9444444444444444,Cerro Navia,Av. Costanera Sur,MEDIUM,-70.781021,-33.416356,1745131240122,2025-04-20T06:49:18.099818
775336778,5,CI,96,0,Pudahuel,Puerto Madero,NONE,-70.784036,-33.450615,1744904623047,2025-04-20T06:49:18.099818
1205048878,5,CI,68,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790116,-33.44144,1744166300304,2025-04-20T06:49:18.099818
1316610756,5,CI,119,0,Pudahuel,Av. San Pablo,NONE,-70.789916,-33.442797,1744098950537,2025-04-20T06:49:18.099818
1158439090,5,CI,178,1.3805555555555555,Lo Prado,Las Amapolas,NONE,-70.730976,-33.443512,1745131673784,2025-04-20T06:49:18.099818
16051978,5,CI,92,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790182,-33.442051,1743567282357,2025-04-20T06:49:18.099818
1205082474,5,CI,68,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790182,-33.442051,1744166299983,2025-04-20T06:49:18.099818
1158451192,5,CI,152,0.6388888888888888,Batuco,Ecuador,NONE,-70.806737,-33.225142,1745131673678,2025-04-20T06:49:20.719993
1158479554,5,CI,2877,9.572222222222223,La Vega de Quebrada Alvarado,Ruta F-100-G,NONE,-71.018425,-33.05823,1745131746603,2025-04-20T06:49:20.719993
1158243710,5,CI,5101,12.994444444444444,La Islita,Ruta G-46,NONE,-70.855201,-33.738216,1745131312493,2025-04-20T06:49:25.934067
1146642568,5,CI,58,0,Peñalolén,Av. Los Presidentes,NONE,-70.57854,-33.480716,1745111799463,2025-04-20T06:49:34.446702
1146634600,5,CI,81,0,Peñalolén,Av. Los Presidentes,NONE,-70.576461,-33.480651,1745111799370,2025-04-20T06:49:34.446702
1146642444,5,CI,42,0,Peñalolén,Av. Los Presidentes,NONE,-70.577385,-33.480361,1745111798089,2025-04-20T06:49:34.446702
155848206,5,CI,42,0,Peñalolén,Av. Los Presidentes,NONE,-70.57696,-33.480497,1742413906850,2025-04-20T06:49:34.446702
1146585042,5,CI,62,0,Peñalolén,Av. Los Presidentes,NONE,-70.578046,-33.48041,1745111799512,2025-04-20T06:49:34.446702
229123902,5,CI,81,0,Peñalolén,Av. Los Presidentes,NONE,-70.57564,-33.480904,1744799145847,2025-04-20T06:49:34.446702
1158316380,5,CI,327,1.725,La Florida,Manutara,NONE,-70.5921,-33.554896,1745131457321,2025-04-20T06:49:34.446702
717197720,5,CI,149,0,Peñalolén,Av. Los Presidentes,NONE,-70.57564,-33.480904,1744890217956,2025-04-20T06:49:34.446702
155906546,5,CI,49,0,Peñalolén,Av. Los Presidentes,NONE,-70.576461,-33.480651,1742413907800,2025-04-20T06:49:34.446702
1316747104,5,CI,149,0,Peñalolén,Av. Los Presidentes,NONE,-70.574127,-33.481355,1744099015374,2025-04-20T06:49:34.446702
1158443504,5,CI,640,3.6444444444444444,La Florida,Nueva María Angélica,NONE,-70.528348,-33.50998,1745131673772,2025-04-20T06:49:34.446702
1158474016,5,CI,258,0.4305555555555556,Macul,Víctor Domingo Silva,NONE,-70.593923,-33.492814,1745131673649,2025-04-20T06:49:34.446702
1146596232,5,CI,49,0,Peñalolén,Av. Los Presidentes,NONE,-70.57696,-33.480497,1745111798677,2025-04-20T06:49:34.446702
1158273480,5,CI,278,1.5277777777777777,Cerrillos,14 de Octubre,NONE,-70.723268,-33.500739,1745131312541,2025-04-20T06:49:37.841308
131947550,5,CI,67,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876663,-33.616679,1744739229417,2025-04-20T06:49:37.841308
192099962,5,CI,57,0,"Malloco, Peñaflor",Los Olmos,NONE,-70.875809,-33.616829,1744776796912,2025-04-20T06:49:37.841308
131994004,5,CI,62,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.877062,-33.618167,1744739230751,2025-04-20T06:49:37.841308
131901136,5,CI,43,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.875938,-33.614047,1744739230513,2025-04-20T06:49:37.841308
1282821858,5,CI,196,0,Padre Hurtado,Av. Santa Leonor,NONE,-70.807189,-33.562795,1740564351709,2025-04-20T06:49:37.841308
121738196,5,CI,286,0,Padre Hurtado,Av. Santa Leonor,NONE,-70.809294,-33.560919,1733824574690,2025-04-20T06:49:37.841308
550804034,5,CI,22,0,"Malloco, Peñaflor",Las Acacias,NONE,-70.875525,-33.618066,1744815395966,2025-04-20T06:49:37.841308
131877572,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876155,-33.614812,1744739229438,2025-04-20T06:49:37.841308
131877696,5,CI,49,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876384,-33.615636,1744739230606,2025-04-20T06:49:37.841308
131877698,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876155,-33.614812,1744739230608,2025-04-20T06:49:37.841308
131877570,5,CI,52,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876499,-33.616095,1744739229435,2025-04-20T06:49:37.841308
131877564,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876047,-33.614422,1744739229430,2025-04-20T06:49:37.841308
131916536,5,CI,53,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.87692,-33.617618,1744739229543,2025-04-20T06:49:37.841308
131978616,5,CI,54,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876796,-33.617153,1744739229425,2025-04-20T06:49:37.841308
131939704,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.875938,-33.614047,1744739228876,2025-04-20T06:49:37.841308
131959542,5,CI,49,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876263,-33.615202,1744739229996,2025-04-20T06:49:37.841308
131978610,5,CI,54,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876663,-33.616679,1744739229423,2025-04-20T06:49:37.841308
192103618,5,CI,57,0,"Malloco, Peñaflor",Los Olmos,NONE,-70.875204,-33.616932,1744776797319,2025-04-20T06:49:37.841308
1158449086,5,CI,4202,19.205555555555556,Melipilla,Ruta 78,NONE,-71.21037,-33.671827,1745131746275,2025-04-20T06:49:37.841308
229285020,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876263,-33.615202,1744799214803,2025-04-20T06:49:37.841308
1158243710,5,CI,5101,12.994444444444444,La Islita,Ruta G-46,NONE,-70.855201,-33.738216,1745131312493,2025-04-20T06:49:37.841308
131916580,5,CI,62,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.87692,-33.617618,1744739229843,2025-04-20T06:49:37.841308
131943780,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.875833,-33.613657,1744739228899,2025-04-20T06:49:37.841308
131993892,5,CI,52,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876384,-33.615636,1744739229438,2025-04-20T06:49:37.841308
131893158,5,CI,67,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876499,-33.616095,1744739229439,2025-04-20T06:49:37.841308
237398044,5,CI,99,0,Peñaflor,Salida > San Javier,NONE,-70.859475,-33.621131,1744656853590,2025-04-20T06:49:37.841308
550788008,5,CI,22,0,"Malloco, Peñaflor",Las Acacias,NONE,-70.875472,-33.617869,1744815396027,2025-04-20T06:49:37.841308
131920544,5,CI,43,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876047,-33.614422,1744739231022,2025-04-20T06:49:37.841308
131986464,5,CI,53,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876796,-33.617153,1744739230077,2025-04-20T06:49:37.841308
1074367240,5,CI,55,0,Renca,Vicuña Mackenna,NONE,-70.745639,-33.406205,1737644649234,2025-04-20T06:49:42.226169
573619506,5,CI,16,0,Maipú,Longitudinal,NONE,-70.748114,-33.470274,1743691025402,2025-04-20T06:49:42.226169
1183278980,5,CI,101,0,Conchalí,Av. Independencia,NONE,-70.682391,-33.382258,1741776157891,2025-04-20T06:49:42.226169
1205052624,5,CI,58,0,Cerro Navia,Vicuña Rozas,NONE,-70.727491,-33.432637,1744166300068,2025-04-20T06:49:42.226169
198535376,5,CI,16,0,Conchalí,El Pino,NONE,-70.68181,-33.383031,1743647653536,2025-04-20T06:49:42.226169
256410702,5,CI,74,0,Conchalí,Av. Independencia,NONE,-70.673132,-33.394031,1739932708038,2025-04-20T06:49:42.226169
